Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
Warm Up Ukraine: Fall,https://www.eventbrite.com/e/warm-up-ukraine-fall-tickets-696426880547?aff=ebdssbdestsearch,,"Sat, Oct 14 •  11:00 AM ","The Midway 900 Marin Street San Francisco, CA 94124",Leleka Foundation,https://www.leleka.care,https://www.facebook.com/lelekafoundation,https://www.twitter.com/Leleka_FDN,N/A
Warm Up Ukraine: Fall,https://www.eventbrite.com/e/warm-up-ukraine-fall-tickets-696426880547?aff=ebdssbdestsearch,,N/A,"The Midway 900 Marin Street San Francisco, CA 94124",Leleka Foundation,https://www.leleka.care,https://www.facebook.com/lelekafoundation,https://www.twitter.com/Leleka_FDN,N/A
Veterans Day on the USS Hornet-Free Admission!,https://www.eventbrite.com/e/veterans-day-on-the-uss-hornet-free-admission-tickets-709622037617?aff=ebdssbdestsearch,,"Sat, Nov 11 •  9:30 AM ","USS Hornet Museum 707 W Hornet Ave Alameda, CA 94501","USS Hornet Sea, Air & Space Museum",N/A,https://www.facebook.com/usshornetmuseum,https://www.twitter.com/hornetmuseum,N/A
Veterans Day on the USS Hornet-Free Admission!,https://www.eventbrite.com/e/veterans-day-on-the-uss-hornet-free-admission-tickets-709622037617?aff=ebdssbdestsearch,,N/A,"USS Hornet Museum 707 W Hornet Ave Alameda, CA 94501","USS Hornet Sea, Air & Space Museum",N/A,https://www.facebook.com/usshornetmuseum,https://www.twitter.com/hornetmuseum,N/A
RITUAL: A Halloween Art Market & Oddities Show  Presented by the Menagerie,https://www.eventbrite.com/e/ritual-a-halloween-art-market-oddities-show-presented-by-the-menagerie-tickets-707772736307?aff=ebdssbdestsearch,,"Sat, Oct 14 •  12:00 PM  + 1 more","The San Francisco Mint 88 5th Street San Francisco, CA 94103","The Menagerie Oddities Market, LLC",N/A,https://www.facebook.com/themenageriealameda,N/A,N/A
RITUAL: A Halloween Art Market & Oddities Show  Presented by the Menagerie,https://www.eventbrite.com/e/ritual-a-halloween-art-market-oddities-show-presented-by-the-menagerie-tickets-707772736307?aff=ebdssbdestsearch,,N/A,"The San Francisco Mint 88 5th Street San Francisco, CA 94103","The Menagerie Oddities Market, LLC",N/A,https://www.facebook.com/themenageriealameda,N/A,N/A
11th Annual Piedmont Artisanal Beer Festival,https://www.eventbrite.com/e/11th-annual-piedmont-artisanal-beer-festival-tickets-692845749287?aff=ebdssbdestsearch,,Tomorrow • 5:30 PM,"Piedmont Center for the Arts 801 Magnolia Avenue Piedmont, CA 94611",Piedmont Center for the Arts,N/A,N/A,N/A,N/A
11th Annual Piedmont Artisanal Beer Festival,https://www.eventbrite.com/e/11th-annual-piedmont-artisanal-beer-festival-tickets-692845749287?aff=ebdssbdestsearch,,N/A,"Piedmont Center for the Arts 801 Magnolia Avenue Piedmont, CA 94611",Piedmont Center for the Arts,N/A,N/A,N/A,N/A
BORP Adaptive Sports Expo,https://www.eventbrite.com/e/borp-adaptive-sports-expo-registration-680476753287?aff=ebdssbdestsearch,,"Sat, Oct 14 •  10:00 AM ","James Kenney Community Center 1720 Eighth Street Berkeley, CA 94710",BORP Adaptive Sports and Recreation,http://www.borp.org,https://www.facebook.com/BORP.org,N/A,N/A
BORP Adaptive Sports Expo,https://www.eventbrite.com/e/borp-adaptive-sports-expo-registration-680476753287?aff=ebdssbdestsearch,,N/A,"James Kenney Community Center 1720 Eighth Street Berkeley, CA 94710",BORP Adaptive Sports and Recreation,http://www.borp.org,https://www.facebook.com/BORP.org,N/A,N/A
Pumpkin Path,https://www.eventbrite.com/e/pumpkin-path-tickets-716429649367?aff=ebdssbdestsearch,,"Sat, Oct 28 •  4:00 PM ","Wildcat Canyon Community School blossoming from East Bay Waldorf School 3800 Clark Road El Sobrante, CA 94803",Wildcat Canyon Community School,N/A,N/A,N/A,N/A
Pumpkin Path,https://www.eventbrite.com/e/pumpkin-path-tickets-716429649367?aff=ebdssbdestsearch,,N/A,"Wildcat Canyon Community School blossoming from East Bay Waldorf School 3800 Clark Road El Sobrante, CA 94803",Wildcat Canyon Community School,N/A,N/A,N/A,N/A
A Taste of México,https://www.eventbrite.com/e/a-taste-of-mexico-tickets-665806524237?aff=ebdssbdestsearch,,"Wed, Nov 1 •  7:00 PM ","The Clocktower Lofts 461 2nd Street Unit 237 San Francisco, CA 94107",Taste of Talent,http://www.tasteoftalent.org,https://www.facebook.com/2175487479380765,N/A,N/A
A Taste of México,https://www.eventbrite.com/e/a-taste-of-mexico-tickets-665806524237?aff=ebdssbdestsearch,,N/A,"The Clocktower Lofts 461 2nd Street Unit 237 San Francisco, CA 94107",Taste of Talent,http://www.tasteoftalent.org,https://www.facebook.com/2175487479380765,N/A,N/A
Harvest Festival,https://www.eventbrite.com/e/harvest-festival-tickets-705569446207?aff=ebdssbdestsearch,,"Sun, Oct 29 •  11:00 AM ","Gordan Practice Field @ SI 2001 37th Avenue San Francisco, CA 94116",FSA Parents Club,N/A,N/A,N/A,N/A
Harvest Festival,https://www.eventbrite.com/e/harvest-festival-tickets-705569446207?aff=ebdssbdestsearch,,N/A,"Gordan Practice Field @ SI 2001 37th Avenue San Francisco, CA 94116",FSA Parents Club,N/A,N/A,N/A,N/A
Hayes Valley Wine Walk,https://www.eventbrite.com/e/hayes-valley-wine-walk-tickets-728553973547?aff=ebdssbdestsearch,,"Sat, Oct 21 •  4:00 PM ","Hayes Valley Linden Street San Francisco, CA 94102",Explore Hayes Valley,N/A,N/A,N/A,N/A
