Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
"Rose Bowl Flea Market | Sunday, October 8th",https://www.eventbrite.com/e/rose-bowl-flea-market-sunday-october-8th-tickets-576506224637?aff=ebdssbdestsearch,,N/A,"Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",R.G. Canning Enterprises,N/A,https://www.facebook.com/rosebowlfleamarket,N/A,N/A
SoulSearch Pasadena Psychic & Healing Fair,https://www.eventbrite.com/e/soulsearch-pasadena-psychic-healing-fair-tickets-692904555177?aff=ebdssbdestsearch,,Tomorrow • 10:00 AM,"Embassy Suites Pasadena (Arcadia) 211 E. Huntington Drive Arcadia, CA 91006",SoulSearch,https://www.soulsearch.io,https://www.facebook.com/100988417914933,https://www.twitter.com/SoulSearch_io,N/A
SoulSearch Pasadena Psychic & Healing Fair,https://www.eventbrite.com/e/soulsearch-pasadena-psychic-healing-fair-tickets-692904555177?aff=ebdssbdestsearch,,N/A,"Embassy Suites Pasadena (Arcadia) 211 E. Huntington Drive Arcadia, CA 91006",SoulSearch,https://www.soulsearch.io,https://www.facebook.com/100988417914933,https://www.twitter.com/SoulSearch_io,N/A
2023  USC CSSA 中秋庙会 Mid-Autumn Festival Fair,https://www.eventbrite.com/e/2023-usc-cssa-mid-autumn-festival-fair-tickets-710132644857?aff=ebdssbdestsearch,,Sunday • 6:00 PM,"McCarthy Quad 3551 Trousdale Parkway Los Angeles, CA 90089",USC CSSA,N/A,N/A,N/A,N/A
2023  USC CSSA 中秋庙会 Mid-Autumn Festival Fair,https://www.eventbrite.com/e/2023-usc-cssa-mid-autumn-festival-fair-tickets-710132644857?aff=ebdssbdestsearch,,N/A,"McCarthy Quad 3551 Trousdale Parkway Los Angeles, CA 90089",USC CSSA,N/A,N/A,N/A,N/A
Ohana Halloween Town Event,https://www.eventbrite.com/e/ohana-halloween-town-event-tickets-651227437797?aff=ebdssbdestsearch,,"Sun, Oct 15 •  12:00 PM ","DoubleTree by Hilton Hotel Monrovia - Pasadena Area 924 West Huntington Drive Monrovia, CA 91016",Shadows13Bows,N/A,N/A,N/A,N/A
Ohana Halloween Town Event,https://www.eventbrite.com/e/ohana-halloween-town-event-tickets-651227437797?aff=ebdssbdestsearch,,N/A,"DoubleTree by Hilton Hotel Monrovia - Pasadena Area 924 West Huntington Drive Monrovia, CA 91016",Shadows13Bows,N/A,N/A,N/A,N/A
EL VELORIO 13 YEAR ANNIVERSARY,https://www.eventbrite.com/e/el-velorio-13-year-anniversary-tickets-480926593387?aff=ebdssbdestsearch,,"Sat, Oct 14 •  7:00 PM ","Plaza De La Raza 3540 North Mission Road Los Angeles, CA 90031",Antonio Pelayo,http://www.antoniopelayoprod.com,https://www.facebook.com/antoniopelayoprod,N/A,N/A
EL VELORIO 13 YEAR ANNIVERSARY,https://www.eventbrite.com/e/el-velorio-13-year-anniversary-tickets-480926593387?aff=ebdssbdestsearch,,N/A,"Plaza De La Raza 3540 North Mission Road Los Angeles, CA 90031",Antonio Pelayo,http://www.antoniopelayoprod.com,https://www.facebook.com/antoniopelayoprod,N/A,N/A
Pickwick Vintage Show at ROW DTLA | October 2023,https://www.eventbrite.com/e/pickwick-vintage-show-at-row-dtla-october-2023-tickets-716363541637?aff=ebdssbdestsearch,,"Sat, Oct 7 •  10:00 AM ","ROW DTLA 777 S Alameda Street Los Angeles, CA 90021",Pickwick Vintage Show,http://pickwickvintage.com,https://www.facebook.com/pickwickvintage,N/A,N/A
Pickwick Vintage Show at ROW DTLA | October 2023,https://www.eventbrite.com/e/pickwick-vintage-show-at-row-dtla-october-2023-tickets-716363541637?aff=ebdssbdestsearch,,N/A,"ROW DTLA 777 S Alameda Street Los Angeles, CA 90021",Pickwick Vintage Show,http://pickwickvintage.com,https://www.facebook.com/pickwickvintage,N/A,N/A
CraftoberFest Los Angeles,https://www.eventbrite.com/e/craftoberfest-los-angeles-tickets-711657074467?aff=ebdssbdestsearch,,"Sat, Oct 21 •  11:00 AM ","Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",Rose Bowl Stadium,N/A,https://www.facebook.com/RoseBowlStadium,https://www.twitter.com/RoseBowlStadium,N/A
CraftoberFest Los Angeles,https://www.eventbrite.com/e/craftoberfest-los-angeles-tickets-711657074467?aff=ebdssbdestsearch,,N/A,"Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",Rose Bowl Stadium,N/A,https://www.facebook.com/RoseBowlStadium,https://www.twitter.com/RoseBowlStadium,N/A
Rare Books LA - Union Station,https://www.eventbrite.com/e/rare-books-la-union-station-tickets-631794001867?aff=ebdssbdestsearch,,"Sat, Oct 7 •  10:00 AM ","Los Angeles Union Station 800 North Alameda Street Los Angeles, CA 90012",Rare Books LA,N/A,N/A,N/A,N/A
Rare Books LA - Union Station,https://www.eventbrite.com/e/rare-books-la-union-station-tickets-631794001867?aff=ebdssbdestsearch,,N/A,"Los Angeles Union Station 800 North Alameda Street Los Angeles, CA 90012",Rare Books LA,N/A,N/A,N/A,N/A
Los Angeles Chocolate Festival,https://www.eventbrite.com/e/los-angeles-chocolate-festival-tickets-699323203527?aff=ebdssbdestsearch,,"Sun, Oct 8 •  10:00 AM ","Pasadena Center 300 E Green Street Pasadena, CA 91101",TasteTV,http://www.TasteTV.com,https://www.facebook.com/TasteTV,https://www.twitter.com/TasteTV,N/A
Los Angeles Chocolate Festival,https://www.eventbrite.com/e/los-angeles-chocolate-festival-tickets-699323203527?aff=ebdssbdestsearch,,N/A,"Pasadena Center 300 E Green Street Pasadena, CA 91101",TasteTV,http://www.TasteTV.com,https://www.facebook.com/TasteTV,https://www.twitter.com/TasteTV,N/A
LAFW FASHION WEEK RAISED BY WOLVES,https://www.eventbrite.com/e/lafw-fashion-week-raised-by-wolves-tickets-678709035997?aff=ebdssbdestsearch,,"Sat, Oct 14 •  2:00 PM ","Skybar Los Angeles 8440 Sunset Boulevard West Hollywood, CA 90069",Joy Bosley,N/A,N/A,N/A,N/A
LAFW FASHION WEEK RAISED BY WOLVES,https://www.eventbrite.com/e/lafw-fashion-week-raised-by-wolves-tickets-678709035997?aff=ebdssbdestsearch,,N/A,"Skybar Los Angeles 8440 Sunset Boulevard West Hollywood, CA 90069",Joy Bosley,N/A,N/A,N/A,N/A
Sushi & Sake Festival 2023,https://www.eventbrite.com/e/sushi-sake-festival-2023-tickets-718670140737?aff=ebdssbdestsearch,,"Sun, Oct 29 •  11:00 AM ","Hilton Los Angeles/Universal City, Universal Hollywood Drive, ユニバーサル・シティ カリフォルニア州 アメリカ合衆国 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Restaurant Association of America,http://www.jraamerica.org/ja/,https://www.facebook.com/100065038832319,N/A,N/A
Sushi & Sake Festival 2023,https://www.eventbrite.com/e/sushi-sake-festival-2023-tickets-718670140737?aff=ebdssbdestsearch,,N/A,"Hilton Los Angeles/Universal City, Universal Hollywood Drive, ユニバーサル・シティ カリフォルニア州 アメリカ合衆国 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Restaurant Association of America,http://www.jraamerica.org/ja/,https://www.facebook.com/100065038832319,N/A,N/A
Temple City Community Health Clinic,https://www.eventbrite.com/e/temple-city-community-health-clinic-tickets-725803877937?aff=ebdssbdestsearch,Free,"Sun, Oct 29 •  10:00 AM ","Temple City Seventh-day Adventist Church 9664 Broadway Temple City, CA 91780",Temple City Seventh-day Adventist Church,N/A,N/A,N/A,N/A
Temple City Community Health Clinic,https://www.eventbrite.com/e/temple-city-community-health-clinic-tickets-725803877937?aff=ebdssbdestsearch,Free,Free,"Temple City Seventh-day Adventist Church 9664 Broadway Temple City, CA 91780",Temple City Seventh-day Adventist Church,N/A,N/A,N/A,N/A
Sushi & Sake Festival 2023,https://www.eventbrite.com/e/sushi-sake-festival-2023-tickets-718670140737?aff=ebdssbdestsearch,,"Sun, Oct 29 •  11:00 AM ","Hilton Los Angeles/Universal City, Universal Hollywood Drive, ユニバーサル・シティ カリフォルニア州 アメリカ合衆国 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Restaurant Association of America,http://www.jraamerica.org/ja/,https://www.facebook.com/100065038832319,N/A,N/A
Sushi & Sake Festival 2023,https://www.eventbrite.com/e/sushi-sake-festival-2023-tickets-718670140737?aff=ebdssbdestsearch,,N/A,"Hilton Los Angeles/Universal City, Universal Hollywood Drive, ユニバーサル・シティ カリフォルニア州 アメリカ合衆国 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Restaurant Association of America,http://www.jraamerica.org/ja/,https://www.facebook.com/100065038832319,N/A,N/A
Community Health Job & Career Fair,https://www.eventbrite.com/e/community-health-job-career-fair-tickets-684944356007?aff=ebdssbdestsearch,,Thursday • 10:00 AM,"3035 E Foothill Blvd 3035 East Foothill Boulevard Pasadena, CA 91107",Los Angeles Regional Consortium (LARC),https://losangelesrc.org/,https://www.facebook.com/LosAngelesRC,https://www.twitter.com/LosAngelesRC,N/A
Community Health Job & Career Fair,https://www.eventbrite.com/e/community-health-job-career-fair-tickets-684944356007?aff=ebdssbdestsearch,,N/A,"3035 E Foothill Blvd 3035 East Foothill Boulevard Pasadena, CA 91107",Los Angeles Regional Consortium (LARC),https://losangelesrc.org/,https://www.facebook.com/LosAngelesRC,https://www.twitter.com/LosAngelesRC,N/A
2023 Mid-Autumn Festival at Walnut,https://www.eventbrite.com/e/2023-mid-autumn-festival-at-walnut-tickets-621032373547?aff=ebdssbdestsearch,,Tomorrow • 11:00 AM,"Mt San Antonio College Parking Lot B 1100 N Grand Ave Walnut, CA 91789",Panana Events,http://pananaevents.com,https://www.facebook.com/panananightmarket,N/A,N/A
2023 Mid-Autumn Festival at Walnut,https://www.eventbrite.com/e/2023-mid-autumn-festival-at-walnut-tickets-621032373547?aff=ebdssbdestsearch,,N/A,"Mt San Antonio College Parking Lot B 1100 N Grand Ave Walnut, CA 91789",Panana Events,http://pananaevents.com,https://www.facebook.com/panananightmarket,N/A,N/A
The Los Angeles Pancakes & Booze Art Show,https://www.eventbrite.com/e/the-los-angeles-pancakes-booze-art-show-tickets-696561001707?aff=ebdssbdestsearch,,"Sat, Nov 4 •  8:00 PM ","Catch One 4067 W Pico Blvd Los Angeles, CA 90019",The Pancakes & Booze Art Show,N/A,https://www.facebook.com/pancakesandboozeartshow,https://www.twitter.com/pancakesbooze,N/A
The Los Angeles Pancakes & Booze Art Show,https://www.eventbrite.com/e/the-los-angeles-pancakes-booze-art-show-tickets-696561001707?aff=ebdssbdestsearch,,N/A,"Catch One 4067 W Pico Blvd Los Angeles, CA 90019",The Pancakes & Booze Art Show,N/A,https://www.facebook.com/pancakesandboozeartshow,https://www.twitter.com/pancakesbooze,N/A
Fall Fun Festival,https://www.eventbrite.com/e/fall-fun-festival-tickets-672069647407?aff=ebdssbdestsearch,,Sunday • 10:00 AM,"Norwalk Sports Complex 13000 Clarkdale Avenue Norwalk, CA 90650",Thinkers 4 Autism,http://thinkers4autism.org,https://www.facebook.com/thinkers4autism,N/A,N/A
Fall Fun Festival,https://www.eventbrite.com/e/fall-fun-festival-tickets-672069647407?aff=ebdssbdestsearch,,N/A,"Norwalk Sports Complex 13000 Clarkdale Avenue Norwalk, CA 90650",Thinkers 4 Autism,http://thinkers4autism.org,https://www.facebook.com/thinkers4autism,N/A,N/A
"Well:spring - An Autumn Day of Community Rest, Care, and Reflection",https://www.eventbrite.com/e/wellspring-an-autumn-day-of-community-rest-care-and-reflection-registration-677855462937?aff=ebdssbdestsearch,,"Sat, Oct 21 •  1:00 PM ","El Sereno Community Garden 5466 Huntington Drive North Los Angeles, CA 90032",Critical Mass Dance Company,https://www.criticalmassdancecompany.org/,https://www.facebook.com/criticalmassdancecompany,N/A,N/A
"Well:spring - An Autumn Day of Community Rest, Care, and Reflection",https://www.eventbrite.com/e/wellspring-an-autumn-day-of-community-rest-care-and-reflection-registration-677855462937?aff=ebdssbdestsearch,,N/A,"El Sereno Community Garden 5466 Huntington Drive North Los Angeles, CA 90032",Critical Mass Dance Company,https://www.criticalmassdancecompany.org/,https://www.facebook.com/criticalmassdancecompany,N/A,N/A
"Rose Bowl Flea Market | Sunday, July 9th",https://www.eventbrite.com/e/rose-bowl-flea-market-sunday-july-9th-tickets-672821756987?aff=ebdssbdestsearch,,"Tue, Oct 17 •  7:00 PM ","Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",The world famous Rose Bowl Flea Market takes place the second Sunday of eve,N/A,N/A,N/A,N/A
"Rose Bowl Flea Market | Sunday, July 9th",https://www.eventbrite.com/e/rose-bowl-flea-market-sunday-july-9th-tickets-672821756987?aff=ebdssbdestsearch,,N/A,"Rose Bowl Stadium 1001 Rose Bowl Drive Pasadena, CA 91103",The world famous Rose Bowl Flea Market takes place the second Sunday of eve,N/A,N/A,N/A,N/A
Luminario Ballet Gala and Performance- ZARATHUSTRA!,https://www.eventbrite.com/e/luminario-ballet-gala-and-performance-zarathustra-tickets-679716579587?aff=ebdssbdestsearch,,"Sun, Oct 22 •  5:30 PM ","Avalon Hollywood 1735 Vine Street Los Angeles, CA 90028",Luminario Ballet,N/A,https://www.facebook.com/Luminario-Ballet-1425555227720793,https://www.twitter.com/luminarioballet,N/A
Luminario Ballet Gala and Performance- ZARATHUSTRA!,https://www.eventbrite.com/e/luminario-ballet-gala-and-performance-zarathustra-tickets-679716579587?aff=ebdssbdestsearch,,N/A,"Avalon Hollywood 1735 Vine Street Los Angeles, CA 90028",Luminario Ballet,N/A,https://www.facebook.com/Luminario-Ballet-1425555227720793,https://www.twitter.com/luminarioballet,N/A
Japanese Food Expo in LA 2023,https://www.eventbrite.com/e/japanese-food-expo-in-la-2023-tickets-703729462767?aff=ebdssbdestsearch,,"Sat, Oct 28 •  11:00 AM ","Hilton Los Angeles / Universal City 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Food Culture Association (JFCA),N/A,N/A,N/A,N/A
Japanese Food Expo in LA 2023,https://www.eventbrite.com/e/japanese-food-expo-in-la-2023-tickets-703729462767?aff=ebdssbdestsearch,,N/A,"Hilton Los Angeles / Universal City 555 Universal Hollywood Drive Universal City, CA 91608",Japanese Food Culture Association (JFCA),N/A,N/A,N/A,N/A
50th Annual Los Angeles Korean Festival,https://www.eventbrite.com/e/50th-annual-los-angeles-korean-festival-tickets-696212328817?aff=ebdssbdestsearch,,"Thu, Oct 12 •  10:00 AM ","Seoul International Park, San Marino Street, Los Angeles, CA, USA 3250 San Marino Street Los Angeles, CA 90006",Los Angeles Korean Festival Foundation,http://www.lakoreanfestival.org,https://www.facebook.com/LosAngelesKoreanFestival,N/A,N/A
50th Annual Los Angeles Korean Festival,https://www.eventbrite.com/e/50th-annual-los-angeles-korean-festival-tickets-696212328817?aff=ebdssbdestsearch,,N/A,"Seoul International Park, San Marino Street, Los Angeles, CA, USA 3250 San Marino Street Los Angeles, CA 90006",Los Angeles Korean Festival Foundation,http://www.lakoreanfestival.org,https://www.facebook.com/LosAngelesKoreanFestival,N/A,N/A
FUNHOUSE FLEA: Pixies Past Dark Queer Halloween Night Market,https://www.eventbrite.com/e/funhouse-flea-pixies-past-dark-queer-halloween-night-market-tickets-716770950207?aff=ebdssbdestsearch,,"Sat, Oct 7 •  5:00 PM ","SIJCC 1110 Bates Ave Los Angeles, CA 90026",Fever Dream,https://www.feverdreamla.com/,N/A,N/A,N/A
FUNHOUSE FLEA: Pixies Past Dark Queer Halloween Night Market,https://www.eventbrite.com/e/funhouse-flea-pixies-past-dark-queer-halloween-night-market-tickets-716770950207?aff=ebdssbdestsearch,,N/A,"SIJCC 1110 Bates Ave Los Angeles, CA 90026",Fever Dream,https://www.feverdreamla.com/,N/A,N/A,N/A
"Los Angeles Job Fair October 5, 2023 - Los Angeles Career Fair",https://www.eventbrite.com/e/los-angeles-job-fair-october-5-2023-los-angeles-career-fair-tickets-490829142177?aff=ebdssbdestsearch,,Thursday • 10:00 AM,"Los Angeles Virtual Job Fair Los Angeles, CA 90045",Best Hire Career Fairs,N/A,https://www.facebook.com/besthirecareerfairs,https://www.twitter.com/BestHireCF,N/A
"Los Angeles Job Fair October 5, 2023 - Los Angeles Career Fair",https://www.eventbrite.com/e/los-angeles-job-fair-october-5-2023-los-angeles-career-fair-tickets-490829142177?aff=ebdssbdestsearch,,N/A,"Los Angeles Virtual Job Fair Los Angeles, CA 90045",Best Hire Career Fairs,N/A,https://www.facebook.com/besthirecareerfairs,https://www.twitter.com/BestHireCF,N/A
Superfine Art Fair | LA 2023,https://www.eventbrite.com/e/superfine-art-fair-la-2023-tickets-704911448117?aff=ebdssbdestsearch,,"Thu, Oct 12 •  6:00 PM ","Magic Box LA 1933 S Broadway St Los Angeles, CA 90007",Superfine! Art Fair,N/A,https://www.facebook.com/superfinefair,https://www.twitter.com/superfine_fair,N/A
Superfine Art Fair | LA 2023,https://www.eventbrite.com/e/superfine-art-fair-la-2023-tickets-704911448117?aff=ebdssbdestsearch,,N/A,"Magic Box LA 1933 S Broadway St Los Angeles, CA 90007",Superfine! Art Fair,N/A,https://www.facebook.com/superfinefair,https://www.twitter.com/superfine_fair,N/A
HelloFutureLIVE,https://www.eventbrite.com/e/hellofuturelive-registration-689038551857?aff=ebdssbdestsearch,,N/A,"Art Beyond Survival 2130 Violet Street Los Angeles, CA 90021",HelloFutureLIVE,https://hellofuture.live/,N/A,https://www.twitter.com/HelloFutureLIVE,N/A
HelloFutureLIVE,https://www.eventbrite.com/e/hellofuturelive-registration-689038551857?aff=ebdssbdestsearch,,N/A,"Art Beyond Survival 2130 Violet Street Los Angeles, CA 90021",HelloFutureLIVE,https://hellofuture.live/,N/A,https://www.twitter.com/HelloFutureLIVE,N/A
GOTH O' WEEN FEST,https://www.eventbrite.com/e/goth-o-ween-fest-tickets-682249555787?aff=ebdssbdestsearch,,"Fri, Oct 20 •  7:00 PM ","Bricks Restaurant & Sports Bar 3626 Fruitland Avenue Maywood, CA 90270",M81 PRESENTS,N/A,https://www.facebook.com/CLUBFUNCITYLA,N/A,N/A
GOTH O' WEEN FEST,https://www.eventbrite.com/e/goth-o-ween-fest-tickets-682249555787?aff=ebdssbdestsearch,,N/A,"Bricks Restaurant & Sports Bar 3626 Fruitland Avenue Maywood, CA 90270",M81 PRESENTS,N/A,https://www.facebook.com/CLUBFUNCITYLA,N/A,N/A
Hollywood Halloween Trick or Treat & Festival!,https://www.eventbrite.com/e/hollywood-halloween-trick-or-treat-festival-tickets-718237155667?aff=ebdssbdestsearch,,"Tue, Oct 31 •  4:00 PM ","4810 Sunset Blvd 4810 Sunset Boulevard Los Angeles, CA 90027",Church of Scientology of Los Angeles,https://www.scientology-losangeles.org,https://www.facebook.com/ScientologyLA,N/A,N/A
Hollywood Halloween Trick or Treat & Festival!,https://www.eventbrite.com/e/hollywood-halloween-trick-or-treat-festival-tickets-718237155667?aff=ebdssbdestsearch,,N/A,"4810 Sunset Blvd 4810 Sunset Boulevard Los Angeles, CA 90027",Church of Scientology of Los Angeles,https://www.scientology-losangeles.org,https://www.facebook.com/ScientologyLA,N/A,N/A
Magick Market - Samhain Celebration,https://www.eventbrite.com/e/magick-market-samhain-celebration-tickets-721478811547?aff=ebdssbdestsearch,,"Sat, Oct 21 •  1:00 PM ","UNEARTHED 1728 Victory Boulevard Glendale, CA 91201",Magick Market,N/A,N/A,N/A,N/A
Magick Market - Samhain Celebration,https://www.eventbrite.com/e/magick-market-samhain-celebration-tickets-721478811547?aff=ebdssbdestsearch,,N/A,"UNEARTHED 1728 Victory Boulevard Glendale, CA 91201",Magick Market,N/A,N/A,N/A,N/A
Night of 1000 Drawings L.A,https://www.eventbrite.com/e/night-of-1000-drawings-la-tickets-653214350707?aff=ebdssbdestsearch,,"Sat, Oct 21 •  6:30 PM ","Cooper Design Space 860 South Los Angeles Street Los Angeles, CA 90014",Miyamoto Relief,http://miyamotorelief.org,https://www.facebook.com/1000drawingsDTLA,https://www.twitter.com/@1000drawingsdtla,N/A
Night of 1000 Drawings L.A,https://www.eventbrite.com/e/night-of-1000-drawings-la-tickets-653214350707?aff=ebdssbdestsearch,,N/A,"Cooper Design Space 860 South Los Angeles Street Los Angeles, CA 90014",Miyamoto Relief,http://miyamotorelief.org,https://www.facebook.com/1000drawingsDTLA,https://www.twitter.com/@1000drawingsdtla,N/A
OH MAN!FEST 2023,https://www.eventbrite.com/e/oh-manfest-2023-tickets-720084691697?aff=ebdssbdestsearch,,"Sat, Oct 14 •  10:00 PM ","224 East 11th Street, Los Angeles, CA, USA 224 East 11th Street Los Angeles, CA 90015",Oh Man! Clothing,N/A,N/A,N/A,N/A
OH MAN!FEST 2023,https://www.eventbrite.com/e/oh-manfest-2023-tickets-720084691697?aff=ebdssbdestsearch,,N/A,"224 East 11th Street, Los Angeles, CA, USA 224 East 11th Street Los Angeles, CA 90015",Oh Man! Clothing,N/A,N/A,N/A,N/A
Downey Día de Los Muertos Art Festival,https://www.eventbrite.com/e/downey-dia-de-los-muertos-art-festival-tickets-641679489627?aff=ebdssbdestsearch,,"Sun, Oct 29 •  11:00 AM ","Downey Theatre 8435 Firestone Boulevard Downey, CA 90241",The City of Downey & Downey Theatre,N/A,N/A,N/A,N/A
Downey Día de Los Muertos Art Festival,https://www.eventbrite.com/e/downey-dia-de-los-muertos-art-festival-tickets-641679489627?aff=ebdssbdestsearch,,N/A,"Downey Theatre 8435 Firestone Boulevard Downey, CA 90241",The City of Downey & Downey Theatre,N/A,N/A,N/A,N/A
