State,County,City,Title,Link,Price,Date Time,Location,Organiser,Website Link,Facebook Link,Twitter Link,Instagram Link
California,San Francisco,San Francisco,Fall Holiday CHOCOLATE SALON 2023,https://www.eventbrite.com/e/fall-holiday-chocolate-salon-2023-tickets-664724267177?aff=ebdssbdestsearch,,"Sun, Nov 19 •  11:00 AM ","San Francisco County Fair Building 1199 9th Ave at Lincoln Way Golden Gate Park San Francisco, CA 94122",International Chocolate Salon,http://www.InternationalChocolateSalon.com,https://www.facebook.com/ChocolateSalon,https://www.twitter.com/ChocolateSalon,
California,San Francisco,San Francisco,#MRCF23 Barbary Coast #5,https://www.eventbrite.com/e/mrcf23-barbary-coast-5-tickets-685196560357?aff=ebdssbdestsearch,,"Fri, Oct 13 •  7:00 PM ","Barbary Coast 952 Mission Street San Francisco, CA 94103",Mutiny Radio,,,,
California,San Francisco,San Francisco,#MRCF23 BAR on Dolores #2,https://www.eventbrite.com/e/mrcf23-bar-on-dolores-2-tickets-686157293937?aff=ebdssbdestsearch,,"Tue, Oct 10 •  9:00 PM ","The BAR -on Dolores 1600 Dolores San Francisco, CA 94110",Mutiny Radio,,,,
California,San Francisco,San Francisco,#MRCF23 Hotel Utah #2,https://www.eventbrite.com/e/mrcf23-hotel-utah-2-tickets-686188236487?aff=ebdssbdestsearch,,"Wed, Oct 11 •  7:00 PM ","The Hotel Utah Saloon 500 4th Street San Francisco, CA 94107",Mutiny Radio,,,,
California,San Francisco,San Francisco,Portola Neighborhood Garage Sale,https://www.eventbrite.com/e/portola-neighborhood-garage-sale-tickets-705745492767?aff=ebdssbdestsearch,,"Sat, Oct 21 •  9:00 AM ","The Portola 2 Burrows San Francisco, CA 94134",Portola Neighborhood Association,,,,
California,Alameda,Oakland,Best of the Fest,https://www.eventbrite.com/e/best-of-the-fest-tickets-717611865407?aff=ebdssbdestsearch,,"Sun, Oct 15 •  7:30 PM ","Original Pattern Brewing Company 292 4th St Oakland, CA 94607",Oakland Comedy Festival,http://www.oaklandcf.com,,,
California,San Francisco,San Francisco,#MRCF23 Asiento #2,https://www.eventbrite.com/e/mrcf23-asiento-2-tickets-686709696187?aff=ebdssbdestsearch,,"Sat, Oct 14 •  4:00 PM ","Asiento 2730 21st Street San Francisco, CA 94110",Mutiny Radio,,,,
California,San Francisco,San Francisco,"#MRCF23 OMG #5, 10/14, 7p",https://www.eventbrite.com/e/mrcf23-omg-5-1014-7p-tickets-685229167887?aff=ebdssbdestsearch,,"Sat, Oct 14 •  7:00 PM ","OMG 43 6th Street San Francisco, CA 94103",Mutiny Radio,,,,
California,San Francisco,San Francisco,"#MRCF23 Mars Bar #6, 5p",https://www.eventbrite.com/e/mrcf23-mars-bar-6-5p-tickets-685219007497?aff=ebdssbdestsearch,,"Sat, Oct 14 •  5:00 PM ","Mars Bar & Restaurant 798 Brannan Street San Francisco, CA 94103",Mutiny Radio,,,,
California,San Francisco,San Francisco,#MRCF23 Gallery-o-Rama Gaffaw and Draw #2,https://www.eventbrite.com/e/mrcf23-gallery-o-rama-gaffaw-and-draw-2-tickets-689649128107?aff=ebdssbdestsearch,,"Mon, Oct 9 •  7:00 PM ","Gallery-O-Rama 1920 Polk Street San Francisco, CA 94109",Mutiny Radio,,,,
California,San Francisco,San Francisco,"MRCF23 Mars Bar #5, 7p",https://www.eventbrite.com/e/mrcf23-mars-bar-5-7p-tickets-685217111827?aff=ebdssbdestsearch,,"Fri, Oct 13 •  7:00 PM ","Mars Bar & Restaurant 798 Brannan Street San Francisco, CA 94103",Mutiny Radio,,,,
California,San Francisco,San Francisco,#MRCF23 OMG #1,https://www.eventbrite.com/e/mrcf23-omg-1-tickets-685170592687?aff=ebdssbdestsearch,,"Sun, Oct 8 •  7:00 PM ","OMG 43 6th Street San Francisco, CA 94103",Mutiny Radio,,,,
California,San Francisco,San Francisco,#MRCF23 Happy Hour at Mutiny Radio,https://www.eventbrite.com/e/mrcf23-happy-hour-at-mutiny-radio-tickets-696360712637?aff=ebdssbdestsearch,,"Fri, Oct 13 •  6:00 PM ","Mutiny Radio 2781 21st Street San Francisco, CA 94110",Mutiny Radio,,,,
